listing_id,state,user_id,category_id,title,description,creation_tsz,ending_tsz,original_creation_tsz,last_modified_tsz,,price,currency_code,quantity,sku,tags,materials,shop_section_id,featured_rank,state_tsz,url,views,num_favorers,shipping_template_id,processing_min,processing_max,who_made,is_supply,when_made,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,recipient,occasion,style,non_taxable,is_customizable,is_digital,file_data,can_write_inventory,should_auto_renew,language,has_variations,taxonomy_id,taxonomy_path,used_manufacturer,is_vintage
503721117,active,17905617,,"42nd Birthday / Anniversary 1 pence cufflinks from 1979, 42nd Birthday, mens gift idea, 1979 gift idea, 42nd birthday present, gift for Dad","1979 42nd Birthday Cufflinks

A pair of original one pence coin cufflinks

Original coins from 1979 have been cleaned and polished and handmade into beautiful cufflinks.


Silver plated cufflink backs have been used.

The cufflinks will arrive in a cufflink box

Picture shows 1974 - You will receive a 1979",1611268881,1621633281,1483820602,1612740859,07/02/2021,34.98,USD,1,[],"1979 Birthday Gift, 1979 gift idea, 1979 Mens Gift Idea, Fathers Day Gift, Gift for dad, gift for man, 42nd birthday gift, 42nd Dad, 42nd Brother, Gift For Him, Gift For Grandad, Valentines Day, 42nd Uncle",1979 Birthday One Pence Coin Cufflinks,,,1596445736,https://www.etsy.com/listing/503721117/42nd-birthday-anniversary-1-pence?utm_source=bulkupload&utm_medium=api&utm_campaign=api,172,3,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,men,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
185847224,active,17905617,,"Floral Pendant 1937 Lucky sixpence 84th Birthday plus Sterling Silver 18in Chain 1937 84th birthday gift, 84th gift, 1937 gift, ladies gift","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1937 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1937 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 84th Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.",1611256845,1621621245,1397207881,1612741476,07/02/2021,41.98,USD,14,[],"Coin Pendant, coin jewellery, british, 1937, 1937 gift, 1937 birthday gift, mothers day, 84th Gran, 84th Mum, 84th Sister, Valentines Day, 1937 Mum, 84th Naqn","silver plated, sixpence",11743680,,1596445809,https://www.etsy.com/listing/185847224/floral-pendant-1937-lucky-sixpence-84th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,1590,42,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,women,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,1229,"['Jewelry', 'Necklaces', 'Pendants']",FALSE,FALSE
174992612,active,17905617,,"Golf cufflinks in silver plated cufflink backs - Golf ball cufflinks with real coins - Great golfing gift Thinking Of You,  Special Friend","Golf Cufflinks

Golf cufflinks made from real Isle of Man 5p coins which have been cleaned and polished.

The coins show a golfer hitting the ball into the hole.

Coins are designed by Ian Rank-Broadley is a British sculptor who has produced many acclaimed works, among which are several designs for British coinage.

These would make an ideal Christmas / Birthday / Anniversary gift for the keen golfer",1611255040,1621619440,1389138337,1612740870,07/02/2021,34.98,USD,4,[],"Golf Gift, golf cufflinks, Anniversary, hole in one, Golfing gift, Golf, Fancy cufflinks, Unique coins, Golfing, Coin jewellery, Coin jewelry, Iom, golfing gifts","Golf coins, Cufflinks, Isle of Man coins",,,1596445743,https://www.etsy.com/listing/174992612/golf-cufflinks-in-silver-plated-cufflink?utm_source=bulkupload&utm_medium=api&utm_campaign=api,430,21,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,men,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
502389811,active,17905617,,"1937 84th Birthday / Anniversary 3D Threepence coin pendant plus 18inch SS chain 84th birthday, 84th birthday gift, 84th gift, 1937 gift,","Genuine circulated 1937 84th birthday coin mounted in a Silver plated mount with 18 inch Sterling Silver chain


A genuine circulated 1937 hand polished threepence 3d attached to a silver plated pendant mount

Ideal present for a 84th Birthday

This item will make a nice gift or to celebrate the year of your birth.

Supplied in a nice box",1611233282,1621597682,1483311856,1612479257,04/02/2021,23.77,USD,67,[],"pendant, silver, lucky sixpence, anniversary gifts, coin jewellery, coin jewelry, mothers day, 1937, 1937 gift, 1937 birthday, 84th birthday gift, 84th Mum, 84th Sister","sterling silver, silver plate, antique coin, 1937 silver threepence",11743680,,1596445764,https://www.etsy.com/listing/502389811/1937-84th-birthday-anniversary-3d?utm_source=bulkupload&utm_medium=api&utm_campaign=api,154,6,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,women,birthday,"Traditional,  renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,TRUE,1229,"['Jewelry', 'Necklaces', 'Pendants']",FALSE,FALSE
262716681,active,17905617,,"95th Birthday 1926 Gift Farthing Coin Cufflinks, Two tone design, 95th Anniversary gift, 94th birthday gift, 95th gift, 1926 birthday gift -","A Genuine pair of 1926 Circulated Farthing coins cleaned and polished then inset into silver plated cufflinks.


A great gift for a 95th Birthday or Anniversary.

Picture shows 1934 - You will receive a 1926

This is a very rare coin

A nice Cufflink Box supplied",1611217243,1621581643,1452061187,1612740327,07/02/2021,34.98,USD,2,[],"coin jewellery, coin jewelry, coin cufflinks, 1926, 1926 gift, 1926 birthday, 1926 birthday gift, 95th birthday gift, 1926 Cufflinks, 95th Birthday, 95th Dad, 95th Brother, Valentines Day","british farthing, cufflinks, 1926 farthing",11743690,,1596445770,https://www.etsy.com/listing/262716681/95th-birthday-1926-gift-farthing-coin?utm_source=bulkupload&utm_medium=api&utm_campaign=api,291,2,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,men,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
212677227,active,17905617,,"Premium 1951 Sixpence Cufflinks for a 70th birthday.  Original british sixpences inset in Silver Plated French Cufflinks backs 70th Mum, Dad","1951 Birthday Cufflinks 70th birthday cufflinks

1951 Sixpence cufflinks for sale

Genuine 1951 Circulated 66 year old Sixpence cleaned and polished then inset in Silver Plated French cufflink backs creating a unique look and feel

A great gift for 69th Birthday / Anniversary 

Supplied in a nice cufflink box",1611187262,1621551662,1416899963,1612741044,07/02/2021,34.98,USD,2,[],"70th Cufflinks, gift for him, 70th brother, antique cufflinks, anniversary gifts, gift from 1951, 1951, 1951 birthday, 1951 birthday gift, fathers day, 70th birthday gift, 70th for dad, Valentines Day","lucky sixpence, cufflinks, french cufflink backs, silver plated cufflinks, 1951 sixpence, gift box",11743660,,1596445770,https://www.etsy.com/listing/212677227/premium-1951-sixpence-cufflinks-for-a?utm_source=bulkupload&utm_medium=api&utm_campaign=api,155,10,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,men,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
103392872,active,17905617,,"1950 Threepence 3d 71st birthday Cufflinks - Original 1950 threepence coin cufflinks 71st Thinking Of You,  Special Friend, Mum, Dad","Threepence 1950 71st Birthday Cufflinks

1950 Threepence cufflinks for sale

Genuine 1950 Circulated Threepence

A great gift for71st Birthday


Supplied in a nice cufflink box",1611170466,1621534866,1341166529,1612741227,07/02/2021,34.98,USD,6,[],"cufflinks, Birthday, gift idea, 1950, 1950 coin gift, 1950 birthday gift, 1950 gift, born in 1950, fathers day, 71st gift for dad, 71st birthday, 71st Brother, 71st Grandad","1950 threepence, Cufflink Box",11743678,,1596445771,https://www.etsy.com/listing/103392872/1950-threepence-3d-71st-birthday?utm_source=bulkupload&utm_medium=api&utm_campaign=api,292,8,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,men,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
919612214,active,17905617,,1971 50th Birthday / Anniversary Old Large English 5p coin cufflinks - British Five Pence cufflinks from 1971 for a 50th Gld Thinking Of You,"1971 for a 50th birthday present

A pair of original Old Large English 5p coin cufflinks - British Five Pence cufflinks from 1971 for a 50th birthday present

These are large coins

Original coins from 1971 have been cleaned and polished and handmade into beautiful cufflinks.


Premium  cufflink backs have been used.

The cufflinks will arrive in a cufflink box",1611168924,1621533324,1609318791,1612740938,07/02/2021,34.98,USD,1,[],"Men Birthday Present, Old English Coins, mens 1971 gift idea, 1971 birthday gift, 1971 gift for men, 1971 anniversary, 50th birthday, 50th gift idea, 50th dad, 50th brother, Gift For Him, Valentines Day, 50th Uncle","1971 Old English Five Pence, gift box",,,1611160999,https://www.etsy.com/listing/919612214/1971-50th-birthday-anniversary-old-large?utm_source=bulkupload&utm_medium=api&utm_campaign=api,36,4,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,men,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
108523004,active,17905617,,"Fancy Pendant 1963 Lucky sixpence 58th Birthday plus a Sterling Silver 18in Chain 58th birthday gift for her, Thinking Of You, Mum, Dad","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1963 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1963 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 58th Birthday / Anniversary 

Picture shows 1962 - You will receive 1963

This item will make a nice gift or to celebrate the year of your birth.",1611166603,1621531003,1346707775,1612741052,07/02/2021,26.98,USD,7,[],"silver, sixpence, lucky, 1963, 1963 gift, 1963 birthday gift, coin jewellery, mothers day, 58th Birthday, 58th Gift, 58th Sister, 58th Nan, Valentines Day","1963 sixpence, Gift Box",11743680,,1596445749,https://www.etsy.com/listing/108523004/fancy-pendant-1963-lucky-sixpence-58th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,886,32,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,women,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,1229,"['Jewelry', 'Necklaces', 'Pendants']",FALSE,FALSE
637946628,active,17905617,,"Premium 2008 13th Anniversary Lace Wedding Anniversary coin cufflinks - for a wedding in 2008 anniversary, Mens gift, Wedding in 2008","2008 British 5p coin cufflinks- Great gift idea.

Lace wedding 13th Anniversary cufflinks

Genuine British 5p peice
These are genuine circulated American dime coins cleaned and polished and handmade into cufflinks by insetSilkg into Silver Plated French Cufflink Mounts

Supplied in a quality cufflink box.

These will make a fantastic gift for anyone who had a wedding in 2008",1611099999,1621464399,1539771056,1612740141,07/02/2021,39.98,USD,2,[],"Wedding Anniversary, 2008 gift, Silk Wedding Gift, 2008 Anniversary, 2008 Gift Idea, 2008 Coin Cufflinks, 13th lace wedding, 13th Anniversary, 13th Birthday, 13th Wedding, 13th Husband, 13th Silk, 2008 Wedding",2008 Coin Cufflinks,11743660,,1596445739,https://www.etsy.com/listing/637946628/premium-2008-13th-anniversary-lace?utm_source=bulkupload&utm_medium=api&utm_campaign=api,264,13,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,men,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
659587786,active,17905617,,1969 52nd Birthday / Anniversary Old Large Irish 5p coin cufflinks - Irish Five Pence cufflinks from 1969 for a 52nd birthday Silver,"1969 for a 52nd birthday present

A pair of original Old Large Irish 5p coin cufflinks - British Five Pence cufflinks from 1969 for a 52nd birthday present

These are large coins

Original coins from 1969 have been cleaned and polished and handmade into beautiful cufflinks.


Premium  cufflink backs have been used.

The cufflinks will arrive in a cufflink box",1611095015,1621459415,1546979128,1612741348,07/02/2021,39.98,USD,1,[],"Mens Cufflinks, 1969 Birthday Gift, 52nd gift for Dad, Fathersday Gift Idea, 1969 Gift Idea, Gift from 1969 Him, Gift for Him, 52nd birthday gift, 52nd Dad, 52nd Brother, 52nd Uncle, Valentines Day, 1969 Dad",1969 Old English Large Five Pence Coin,,,1611094774,https://www.etsy.com/listing/659587786/1969-52nd-birthday-anniversary-old-large?utm_source=bulkupload&utm_medium=api&utm_campaign=api,328,9,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,men,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
218840261,active,17905617,,"Floral Pendant 1930 Lucky sixpence 91st Birthday plus a Sterling Silver 18in Chain 91st birthday gift for her, Thinking Of You, Mum, Dad","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1930 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1930 polished sixpence mounted Tibetan Silver mount  on a 18 inch halmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 91st Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.

Picture shows 1955 - You will receive a 1930",1611090827,1621455227,1421478976,1612740645,07/02/2021,29.98,USD,1,[],"Sixpence Pendant, coin jewellery, 1930, 1930 birthday, 1930 gift, 1930 birthday gift, born in 1930, mothers day, 91st birthday, 91st Sister, 91st Mum, 91st Gran, Valentines Day","Sixpence Pendant, Gift Box",11743680,,1611089005,https://www.etsy.com/listing/218840261/floral-pendant-1930-lucky-sixpence-91st?utm_source=bulkupload&utm_medium=api&utm_campaign=api,524,12,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,women,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,1229,"['Jewelry', 'Necklaces', 'Pendants']",FALSE,FALSE
185213734,active,17905617,,"Floral Pendant 1961 Lucky sixpence 60th Birthday plus a Sterling Silver 18in Chain 60th birthday gift for her Thinking Of You, Mum Dad","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1961 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1961 polished sixpence mounted Tibetan Silver mount  on a 18 inch halmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 60th Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.",1611078501,1621442901,1396732915,1612741395,07/02/2021,29.98,USD,47,[],"Valentines Day, Valentines, sixpence, lucky, 1961, 1961 gift, 1961 birthday, 1961 birthday gift, mothers day, 60th, 60th birthday gift, 60th gift for her, 60th Sister","silver plated backs, Sterling Silver, 1961 sixpence",11743680,,1605086785,https://www.etsy.com/listing/185213734/floral-pendant-1961-lucky-sixpence-60th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,436,19,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,women,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,1229,"['Jewelry', 'Necklaces', 'Pendants']",FALSE,FALSE
756906924,active,17905617,,Luxury 1950 Farthing Cufflinks for a 71st birthday.  Original british Farthings inset in French Cufflinks backs 71st RG Thinking Of You,"1950 Birthday Cufflinks 71st birthday cufflinks


Picture shows 1948 - You will receive a 1950

Genuine 1950 Circulated 71 year old Farthing cleaned and polished then inset in Gold Plated French cufflink backs creating a unique look and feel

A great gift for 71st Birthday / Anniversary 

Supplied in a nice cufflink box",1611070261,1621434661,1579187417,1612740993,07/02/2021,34.98,USD,22,[],"Coin Cufflinks, coin jewelry, antique cufflinks, anniversary gifts, farthers day, 1950, 1950 gift, 1950 birthday, 71st birthday, 71st Dad, 71st Brother, 71st Grandad, Valentines Day","cufflinks, french cufflink backs, 1950 Farthing Coins, Gold Plated Cufflinks",11743690,,1596445772,https://www.etsy.com/listing/756906924/luxury-1950-farthing-cufflinks-for-a?utm_source=bulkupload&utm_medium=api&utm_campaign=api,18,0,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,men,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
770784741,active,17905617,,"1920 101st Birthday Cufflinks - 1920 genuine Farthing coin cufflinks 101st - Gld Thinking Of You,  Special Friend, Mum, Dad, Loved One","1920 Farthing Coin Gold Cufflinks

Genuine 1920 Circulated Threepence

A great gift for 100th Birthday

Supplied in a nice cufflink box",1611069658,1621434058,1579186471,1612740646,07/02/2021,34.98,USD,2,[],"Cufflinks, lucky sixpence, coin gift, coin jewellery, antique cufflinks, 1920 birthday, gift for him, 1920 birthday gift, fathers day, 101st birthday gift, 101st Brother, 101st Dad, 101st Grandad","Farthing Ciff Links, Gift Box",11743660,,1596445772,https://www.etsy.com/listing/770784741/1920-101st-birthday-cufflinks-1920?utm_source=bulkupload&utm_medium=api&utm_campaign=api,13,0,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,men,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
770784469,active,17905617,,"1920 101st Birthday Cufflinks - 1920 genuine Farthing coin cufflinks 101st - Slv Thinking Of You,  Special Friend, Mum, Dad, Loved One","1920 Farthing Coin Silver Cufflinks

Genuine 1920 Circulated Threepence

A great gift for 101st Birthday

Supplied in a nice cufflink box",1611069657,1621434057,1579186404,1612741252,07/02/2021,34.98,USD,2,[],"Cufflinks, lucky sixpence, coin gift, coin jewellery, antique cufflinks, 1920 birthday, gift for him, 1920 birthday gift, fathers day, 101st birthday gift, 101st Brother, 101st Dad, 101st Grandad","Farthing Ciff Links, Gift Box",11743660,,1596445772,https://www.etsy.com/listing/770784469/1920-101st-birthday-cufflinks-1920?utm_source=bulkupload&utm_medium=api&utm_campaign=api,18,1,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,men,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
210866529,active,17905617,,"1946 75th Birthday Anniversary Farthing coin in a Silver Plated Pendant mount plus 18 Inch SS Chain, 75th Anniversary gift, 75th birthday","1946 75th Birthday Anniversary Farthing coin in a Silver Plated Pendant mount 

Genuine circulated 1946 75th birthday Farthing coin mounted in a Silver plated mount 

A genuine circulated 1946 hand polished Farthing attached to a silver plated pendant mount creating a lovely two tone effect.

Supplied with 18 inch Sterling Silver Chain
Ideal present for a 75th Birthday

This item will make a nice gift or to celebrate the year of your birth.

Picture shows 1953 - you will receive a 1946 coin",1611066657,1621431057,1415822963,1612741043,07/02/2021,26.98,USD,1,[],"Coin Pendant, Farthing Pendant, coin jewellery, coin jewelry, 1946, 1946 birthday, 1946 birthday gift, 1946 gift, 1946 coin, mothers day, 75th birthday gift, 75th Sister, 75th Mum","british farthing, cufflinks, 1946 coin",11737797,,1596445729,https://www.etsy.com/listing/210866529/1946-75th-birthday-anniversary-farthing?utm_source=bulkupload&utm_medium=api&utm_campaign=api,295,5,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,women,birthday,"Traditional,   renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
102860753,active,17905617,,"1939 Sixpence Cufflinks 82nd birthday, Fathers Day Gift IdeaOriginal sixpence coins Great gift from 1939 82nd - HT Thinking Of You, Mum Dad","1939 Birthday Cufflinks 82nd birthday cufflinks

1939 Sixpence cufflinks for sale

Genuine 1939 Circulated 82 year old Sixpence

A great gift for 82nd Birthday / Anniversary 

Coins are 50% Solid Silver

Supplied in a nice cufflink box",1611053569,1621417969,1340561982,1612741448,07/02/2021,39.98,USD,1,[],"1939 birthday gift, gift from 1939, born in 1939, 1939 coin cufflinks, 82nd birthday idea, 1939 birthday idea, 1939 coin pendant, 82nd birthday gift, 82nd Dad, 82nd Brother, 82nd Grandad, Valentines Day, 82nd Uncle","coins, 1939 silver sixpence",11743660,,1596445761,https://www.etsy.com/listing/102860753/1939-sixpence-cufflinks-82nd-birthday?utm_source=bulkupload&utm_medium=api&utm_campaign=api,642,27,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,men,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
262650168,active,17905617,,"Fancy Pendant 1926 Lucky sixpence 95th Birthday plus a Sterling Silver 18in Chain, 95th birthday, 95th birthday gift, 1926 birthday, 1926","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1926 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1926 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 95th Birthday / Anniversary 



This item will make a nice gift or to celebrate the year of your birth.",1611000153,1621364553,1451952173,1612740386,07/02/2021,44.98,USD,1,[],"1926, 1926 gift, 1926 birthday, 1926 birthday gift, born in 1926, mothers day, 95th Birthday, 95th Dad, 95th Brother, 95th Grandad, Fathers Day, Valentines Day, 95th Uncle","coins, 1926 sixpence",11743680,,1610997851,https://www.etsy.com/listing/262650168/fancy-pendant-1926-lucky-sixpence-95th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,1894,71,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,women,birthday,"Traditional,   renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
770787425,active,17905617,,"91st Birthday 1930 Farthing Coin Cufflinks - 1930 91st birthday cufflinks Gld Thinking Of You,  Special Friend, Mum, Dad, Loved One","91st Birthday 1930 Farthing Coin Cufflinks.

A Fantastic gift for a 91st birthday.


These are genuine circulated 1930 Farthing coins handmade into cufflinks



Supplied in a quality cufflink box",1610922649,1621287049,1579187160,1612741329,07/02/2021,29.98,USD,1,[],"mens gift, farthing, 1930, 1930 birthday gift, 90th birthday gift, 90 yeas old, gift from 1930, Antique cufflinks, gift for dad, gift for him, 91st birthday, 91st Dad, 91st Uncle",1930 farthing,11743690,,1596445773,https://www.etsy.com/listing/770787425/91st-birthday-1930-farthing-coin?utm_source=bulkupload&utm_medium=api&utm_campaign=api,21,0,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,men,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
185085426,active,17905617,,"Floral Pendant 1967 Lucky sixpence 54th Birthday plus a Sterling Silver 18in Chain 54th birthday gift for her Thinking Of You, Mum Dad","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1967 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1967 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 54th Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.",1610910078,1621274478,1396630067,1612738355,07/02/2021,26.98,USD,6,[],"Sixpence Pendant, silver, sixpence, lucky, coin pendant, 1967 birthday, 1967, 1967 gift, 1967 birthday gift, mothers day, 54th birthday gift, 54th Sister, 54th Mum","silver plated backs, sixpence, 1967 coin",11743680,,1596445774,https://www.etsy.com/listing/185085426/floral-pendant-1967-lucky-sixpence-54th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,153,5,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,women,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,1229,"['Jewelry', 'Necklaces', 'Pendants']",FALSE,FALSE
502504651,active,17905617,,"Domed Pendant 1967 Lucky sixpence 54th Birthday plus a Sterling Silver 18in Chain, 1967 gift, 1967 birthday, 54th gift, 54th birthday","Genuine Circulated Sixpence domed with a 18 inch Sterling silver chain 1967 coin
This is a stunning piece of jewellery that would suit all ages. 



Supplied with lovely gift box

Ideal present for a 54th Birthday / Anniversary 


This item will make a nice gift or to celebrate the year of your birth. 1967",1610907060,1621271460,1483375655,1612741235,07/02/2021,21.98,USD,10,[],"pendant, sixpence, lucky, 54th birthday gift, 1967 birthday gift, 1967, 1967 gift, 1967 birthday, born in 1967, 1967 pendant, 1967 fancy pendant, 54th Sister, 54th Mum",Silver,11743680,,1596445774,https://www.etsy.com/listing/502504651/domed-pendant-1967-lucky-sixpence-54th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,125,5,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,women,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,1229,"['Jewelry', 'Necklaces', 'Pendants']",FALSE,FALSE
930216128,active,17905617,,1971 50th Birthday / Anniversary American Dime coin cufflinks - American Dime cufflinks from 1971 for a 50th birthday Silver Thinking Of You,"1971 for a 50th birthday present

A pair of original American Dime coin cufflinks - American Dime coin cufflinks from 1971 for a 50th birthday present

These are large coins

Original coins from 1971 have been cleaned and polished and handmade into beautiful cufflinks.


Premium  cufflink backs have been used.

The cufflinks will arrive in a cufflink box",1610896151,1621260551,1610896151,1612740937,07/02/2021,39.98,USD,2,[],"mens cufflinks, Fathersday Gift Idea, Gift for Him, gift for 50th, gift from 1971, 1971 birthday gift, 1971 gift idea, 50th birthday, 50th gift idea, 50th dad, 50th gift for dad, 50th gift for him, 50th Brother","1971 American Dime Coin Cufflinks, Silver Plated Cufflink backs, Cufflink Box",,,1610896151,https://www.etsy.com/listing/930216128/1971-50th-birthday-anniversary-american?utm_source=bulkupload&utm_medium=api&utm_campaign=api,19,1,40038938742,1,2,i_did,FALSE,made_to_order,,oz,,,,in,FALSE,men,birthday,"Traditional,    renaissance",FALSE,TRUE,FALSE,,TRUE,TRUE,en-US,FALSE,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",FALSE,FALSE
