listing_id,state,user_id,category_id,title,description,creation_tsz,ending_tsz,original_creation_tsz,last_modified_tsz,price,currency_code,quantity,sku,tags,materials,shop_section_id,featured_rank,state_tsz,url,views,num_favorers,shipping_template_id,processing_min,processing_max,who_made,is_supply,when_made,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,recipient,occasion,style,non_taxable,is_customizable,is_digital,file_data,should_auto_renew,language,has_variations,taxonomy_id,taxonomy_path,used_manufacturer,is_vintage
880954705,active,161748751,,"1938 Lucky Silver Sixpence Coin Great Britain - George VI - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather","Contains 50% silver!!

1938 Lucky Sixpence Coin Great Britain - King George VI - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather, Grandmother

Authentic Sixpence from the reign of King George VI. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - 50% silver!

Beautiful Lucky Sixpence coin with sixpence coin from 1938. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1612280272,1622644672,1601743384,1612280272,2.99,GBP,92,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'sixpence', 'lucky sixpence', 'charm', 'uncle', 'birthday sixpence', 'grandfather', '1938']",['metal'],31873366,,1601743384,https://www.etsy.com/listing/880954705/1938-lucky-silver-sixpence-coin-great?utm_source=bulkupload&utm_medium=api&utm_campaign=api,86,3,95307282459,1,1,i_did,FALSE,1930s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
921303378,active,161748751,,"1931, 90th Birthday Gift, Keyring Farthing Birth Year - 90th Birthday Coin Keyring, mens, ladies Birthday Anniversary Present Gift","1931 80th Keyring, 1931, Farthings Keyring, Coin Keyring, Farthings Coins, Birth Year Keyring, Birth Year Gift, Coin, Key ring, Wren Keyring, Groom Keyring, 90th Birthday.
--------------------------------------------------------------------------------------------------------------------------------------

Our keyrings are handmade from authentic vintage coins. This one is from the reign of George V and is dated 1931. The farthing was only minted up to 1956. In £1 there was 960 farthings, so quite a small coin in terms of value. But now they make a perfect gift for a 90th birthday.

The Keyrings are made using rose gold coloured keyring and the coin is cleaned and polished to give it a nice shine. 

Your Keyring will be presented in a small cotton padded gift box along with a mini card for you to write a short message (please see the dimensions below as this is not a large item!).

We are pleased to offer a wide range of gifts for milestone birthdays, therefore we sure to checkout our other listings.

Dimensions & Measurements:
Keyring length:
Coin diameter:
Box dimensions:
Mini card dimensions:",1612259338,1622623738,1609611247,1612259338,8.99,GBP,20,[],"['birthday keyring', 'handmade gift', 'gift for mother', 'gift for grandma', 'coin gifts', 'coin keyring', 'farthing 1931', 'year of birth 1931', '90th Birthday', '90th birthday gift']",[],30589607,4,1609611247,https://www.etsy.com/listing/921303378/1931-90th-birthday-gift-keyring-farthing?utm_source=bulkupload&utm_medium=api&utm_campaign=api,113,5,,,,i_did,FALSE,made_to_order,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,165,"['Accessories', 'Keychains & Lanyards', 'Keychains']",FALSE,FALSE
870902146,active,161748751,,"Christmas gift idea - Lucky Sixpence Christmas card for inside stocking or greetings card! Mum, Dad, Special Friend, lockdown christmas","Beautiful Lucky Sixpence gift. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

Now in 2020 we find ourselves in the middle of a pandemic, its difficult to have time with those we care about. For me I think things with history, something I can touch and feel. This item comes complete with a small envelope and is covered in a thin plastic cover to protect it. Even better, its credit card sized so can fit into a purse or wallet :)

Product details:
H - 55mm
L - 85mm

Coin - sixpence, 19.4mm diameter

If you have any questions we would love to hear from you. We are new to Etsy, but please helps us grow :-).",1612220116,1622584516,1602360449,1612220116,1.99,GBP,191,[],"['lockdown', 'special friend', 'loved one', 'thinking of you', 'birthday', 'mum', 'dad', 'christmas', 'lockdown christmas', 'christmas 2020', 'christmas gift', 'christmas greeting', 'christmas card']",[],,,1602360449,https://www.etsy.com/listing/870902146/christmas-gift-idea-lucky-sixpence?utm_source=bulkupload&utm_medium=api&utm_campaign=api,144,10,1.1692E+11,1,1,i_did,FALSE,made_to_order,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,FALSE
863920588,active,161748751,,"1957 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son","1957 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son

Authentic Sixpence from the reign of Queen Elizabeth. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - CUPRO NICKLE

Beautiful Lucky Sixpence coin with sixpence coin from 1957. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1612171946,1622536346,1601244056,1612263971,0.99,GBP,100,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'brother', 'sixpence', 'lucky sixpence', 'charm', 'uncle', '1957', 'birthday sixpence']",['metal'],31873366,,1601244056,https://www.etsy.com/listing/863920588/1957-lucky-sixpence-coin-great-britain?utm_source=bulkupload&utm_medium=api&utm_campaign=api,316,23,95307282459,1,1,i_did,FALSE,1950s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
935225837,active,161748751,,"1941, 80th Birthday, Keyring Farthing Birth Year - 80th Birthday Coin Keyring, mens, ladies Birthday Anniversary Present Gift - grandparent","1941 80th Keyring, 1941, Farthings Keyring, Coin Keyring, Farthings Coins, Birth Year Keyring, Birth Year Gift, Coin, Key ring, Wren Keyring, Groom Keyring, 80th Birthday.
--------------------------------------------------------------------------------------------------------------------------------------

Our keyrings are handmade from authentic vintage coins. This one is from the reign of George VI and is dated 1941. The farthing was only minted up to 1956, so this is one of the last few years they were minted. In £1 there was 960 farthings, so quite a small coin in terms of value. These coins have the British Wren bird on the front and make a perfect gift for a 80th birthday.

The Keyrings are made using rose gold coloured keyring and the coin is cleaned and polished to give it a nice shine. 

Your Keyring will be presented in a small cotton padded gift box along with a mini card for you to write a short message (please see the dimensions below as this is not a large item!).

We are pleased to offer a wide range of gifts for milestone birthdays, therefore we sure to checkout our other listings.

Dimensions & Measurements:
Keyring length:
Coin diameter:
Box dimensions:
Mini card dimensions:",1612042479,1622406879,1609610595,1612042479,8.99,GBP,24,[],"['birthday keyring', 'handmade gift', 'gift for mother', 'gift for grandma', 'coin gifts', 'coin keyring', 'year of birth 1941', 'farthing 1941', '80th birthday', '80th birthday gift']",[],30589603,,1609610595,https://www.etsy.com/listing/935225837/1941-80th-birthday-keyring-farthing?utm_source=bulkupload&utm_medium=api&utm_campaign=api,27,1,,,,i_did,FALSE,made_to_order,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,165,"['Accessories', 'Keychains & Lanyards', 'Keychains']",FALSE,FALSE
916153386,active,161748751,,"90th Birthday - 1931 Lucky Silver Sixpence Coin Great Britain - George V - Perfect for Birthdays, Craft or Jewelry - Mum, Dad, Grandfather","Contains 50% silver!!

1931 Lucky Sixpence Coin Great Britain - King George V - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather, Grandmother

Authentic Sixpence from the reign of King George V. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - 50% silver!

Beautiful Lucky Sixpence coin with sixpence coin from 1931. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1612019523,1622383923,1608739263,1612019523,3.79,GBP,95,[],"['birthday', 'crafts', 'year of birth', 'mum', 'dad', 'sixpence', 'lucky sixpence', 'charm', 'uncle', 'birthday sixpence', 'grandfather', '1931', '90th Birthday']",['metal'],30589607,,1608739263,https://www.etsy.com/listing/916153386/90th-birthday-1931-lucky-silver-sixpence?utm_source=bulkupload&utm_medium=api&utm_campaign=api,83,2,95307282459,1,1,i_did,FALSE,1930s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
883259053,active,161748751,,"1928 Lucky Silver Sixpence Coin Great Britain - George V - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather","Contains 50% silver!!

1928 Lucky Sixpence Coin Great Britain - King George V - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather, Grandmother

Authentic Sixpence from the reign of King George V. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - 50% silver!

Beautiful Lucky Sixpence coin with sixpence coin from 1928. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1612014370,1622378770,1602107321,1612014370,2.99,GBP,88,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'sixpence', 'lucky sixpence', 'charm', 'uncle', 'birthday sixpence', 'grandfather', '1928']",['metal'],31873366,,1602107321,https://www.etsy.com/listing/883259053/1928-lucky-silver-sixpence-coin-great?utm_source=bulkupload&utm_medium=api&utm_campaign=api,101,3,95307282459,1,1,i_did,FALSE,1920s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
921400048,active,161748751,,"1961, 60th Birthday Gift, Keyring Florin Birth Year - 60th Birthday Coin Keyring, mens, ladies Birthday Anniversary Present Gift","1961 60th Keyring, 1961, Florin Keyring, Coin Keyring, Two Shilling Coins, Birth Year Keyring, Birth Year Gift, Coin, Key ring, Keyring, Groom Keyring, 60th Birthday.
--------------------------------------------------------------------------------------------------------------------------------------

Our keyrings are handmade from authentic vintage coins. This one is from the reign of Queen Elizabeth II and is dated 1961.  In £1 there was 10 florins, so quite a high value coin and only minted upto 1967. Now they make a perfect gift for a 60th birthday. 

The Keyrings are made using a silver coloured keyring and the coin is cleaned and polished to give it a nice shine. 

Your Keyring will be presented in a small cotton padded gift box along with a mini card for you to write a short message (please see the dimensions below as this is not a large item!).

We are pleased to offer a wide range of gifts for milestone birthdays, therefore we sure to checkout our other listings.

Dimensions & Measurements:
Keyring length:
Coin diameter:
Box dimensions:
Mini card dimensions:",1611943378,1622307778,1609621864,1611943378,8.99,GBP,23,[],"['birthday keyring', 'handmade gift', 'gift for mother', 'gift for grandma', 'coin gifts', 'coin keyring', '60th birthday', '60th birthday gift', 'year of birth 1961']",[],30589599,,1609621864,https://www.etsy.com/listing/921400048/1961-60th-birthday-gift-keyring-florin?utm_source=bulkupload&utm_medium=api&utm_campaign=api,31,1,,,,i_did,FALSE,made_to_order,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,TRUE,165,"['Accessories', 'Keychains & Lanyards', 'Keychains']",FALSE,FALSE
863923162,active,161748751,,"1954 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son","1954 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son

Authentic Sixpence from the reign of Queen Elizabeth. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - CUPRO NICKLE

Beautiful Lucky Sixpence coin with sixpence coin from 1954. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1611860943,1622225343,1601244446,1611860943,0.99,GBP,82,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'brother', 'sixpence', 'lucky sixpence', 'charm', 'uncle', '1954', 'birthday sixpence']",['metal'],31873366,,1601244446,https://www.etsy.com/listing/863923162/1954-lucky-sixpence-coin-great-britain?utm_source=bulkupload&utm_medium=api&utm_campaign=api,84,3,95307282459,1,1,i_did,FALSE,1950s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
845978648,active,161748751,,"30th Birthday Cards / gift - Year of Birth: 1991 Lucky Sixpence for inside birthday greetings card! Brother, Son, Sister, Daughter or friend","Beautiful Lucky Sixpence gift with sixpence coin. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This beautiful gift is available now with an original sixpence, minted over 50 years ago. This gift is ideal for a gift from grandparent or parent who will remember our &quot;old money&quot; with fondness and share with your children or grandchildren this old tradition!

For me I think things with history, something I can touch and feel. This item comes complete with a small envelope and is covered in a thin plastic cover to protect it. Even better, its credit card sized so can fit into a purse or wallet :)

Product details:
H - 55mm
L - 85mm

Coin - sixpence, 19.4mm diameter

If you have any questions we would love to hear from you. We are new to Etsy, but please helps us grow :-).",1611839899,1622204299,1598288015,1611839899,2.89,GBP,78,[],"['special friend', 'loved one', 'thinking of you', 'birthday', 'mum', 'dad', 'birthday gift', '30th birthday', '30', '30 years', '30 years old', 'year of birth 1991']",[],30589595,,1606938871,https://www.etsy.com/listing/845978648/30th-birthday-cards-gift-year-of-birth?utm_source=bulkupload&utm_medium=api&utm_campaign=api,1010,23,1.1692E+11,1,1,i_did,FALSE,made_to_order,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,TRUE,1264,"['Paper & Party Supplies', 'Paper', 'Greeting Cards', 'Birthday Cards']",FALSE,FALSE
877829427,active,161748751,,"1963 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son","1963 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son

Authentic Sixpence from the reign of Queen Elizabeth. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - CUPRO NICKLE

Beautiful Lucky Sixpence coin with sixpence coin from 1963. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1611807458,1622171858,1601242911,1611807458,0.99,GBP,96,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'brother', 'sixpence', 'lucky sixpence', 'charm', 'uncle', '1963', 'birthday sixpence']",['metal'],30589613,,1601242911,https://www.etsy.com/listing/877829427/1963-lucky-sixpence-coin-great-britain?utm_source=bulkupload&utm_medium=api&utm_campaign=api,44,2,95307282459,1,1,i_did,FALSE,1960s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
869319144,active,161748751,,"1936 Lucky Silver Sixpence Coin Great Britain - George V - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather","Contains 50% silver!!

1936 Lucky Sixpence Coin Great Britain - King George V - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather, Grandmother

Authentic Sixpence from the reign of King George V. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - 50% silver!

Beautiful Lucky Sixpence coin with sixpence coin from 1936. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1611778493,1622142893,1602105722,1611778493,2.99,GBP,94,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'sixpence', 'lucky sixpence', 'charm', 'uncle', 'birthday sixpence', 'grandfather']",['metal'],31873366,,1602105722,https://www.etsy.com/listing/869319144/1936-lucky-silver-sixpence-coin-great?utm_source=bulkupload&utm_medium=api&utm_campaign=api,67,1,95307282459,1,1,i_did,FALSE,1930s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
863917282,active,161748751,,"1965 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son","1965 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son

Authentic Sixpence from the reign of Queen Elizabeth. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - CUPRO NICKLE

Beautiful Lucky Sixpence coin with sixpence coin from 1965. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1611774625,1622139025,1601243574,1611774625,0.99,GBP,94,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'brother', 'sixpence', 'lucky sixpence', 'charm', 'uncle', '1965', 'birthday sixpence']",['metal'],31873366,,1601243574,https://www.etsy.com/listing/863917282/1965-lucky-sixpence-coin-great-britain?utm_source=bulkupload&utm_medium=api&utm_campaign=api,37,2,95307282459,1,1,i_did,FALSE,1960s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
859904865,active,161748751,,"13th Birthday Card/ gift - Year of Birth: 2008 Lucky Sixpence for inside birthday greetings card! Brother, Son, Sister, Daughter or friend","Beautiful Lucky Sixpence gift with sixpence coin. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This beautiful gift is available now with an original sixpence, minted over 50 years ago. This gift is ideal for a gift from grandparent or parent who will remember our &quot;old money&quot; with fondness and can share with your children or grandchildren this old tradition!

For me I think things with history, something I can touch and feel. This item comes complete with a small envelope and is covered in a thin plastic cover to protect it. Even better, its credit card sized so can fit into a purse or wallet :)

Product details:
H - 55mm
L - 85mm

Coin - sixpence, 19.4mm diameter

If you have any questions we would love to hear from you. We are new to Etsy, but please helps us grow :-).",1611741012,1622105412,1598288281,1611741012,2.89,GBP,85,[],"['special friend', 'loved one', 'thinking of you', 'birthday', 'mum', 'dad', 'birthday gift', '13 years old', '13 years', '13th birthday', '13 Birthday', '13', 'year of birth 2008']",[],30573354,,1598288281,https://www.etsy.com/listing/859904865/13th-birthday-card-gift-year-of-birth?utm_source=bulkupload&utm_medium=api&utm_campaign=api,382,8,1.1692E+11,1,1,i_did,FALSE,made_to_order,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,TRUE,1264,"['Paper & Party Supplies', 'Paper', 'Greeting Cards', 'Birthday Cards']",FALSE,FALSE
877836195,active,161748751,,"1958 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son","1958 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son

Authentic Sixpence from the reign of Queen Elizabeth. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - CUPRO NICKLE

Beautiful Lucky Sixpence coin with sixpence coin from 1958. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1611619114,1621983514,1601243909,1611619114,0.99,GBP,86,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'brother', 'sixpence', 'lucky sixpence', 'charm', 'uncle', '1958', 'birthday sixpence']",['metal'],31873366,,1601243909,https://www.etsy.com/listing/877836195/1958-lucky-sixpence-coin-great-britain?utm_source=bulkupload&utm_medium=api&utm_campaign=api,116,5,95307282459,1,1,i_did,FALSE,1950s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
877827383,active,161748751,,"1966 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son","1966 Lucky Sixpence Coin Great Britain - Queen Elizabeth II - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son

Authentic Sixpence from the reign of Queen Elizabeth. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - CUPRO NICKLE

Beautiful Lucky Sixpence coin with sixpence coin from 1966. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1611532461,1621896861,1601242632,1611532461,0.99,GBP,94,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'brother', 'sixpence', 'lucky sixpence', 'charm', 'uncle', '1966', 'birthday sixpence']",['metal'],31873366,,1601242632,https://www.etsy.com/listing/877827383/1966-lucky-sixpence-coin-great-britain?utm_source=bulkupload&utm_medium=api&utm_campaign=api,39,1,95307282459,1,1,i_did,FALSE,1960s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
865085858,active,161748751,,"1949 Lucky Sixpence Coin Great Britain - George VI - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son","1949 Lucky Sixpence Coin Great Britain - King George VI - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son

Authentic Sixpence from the reign of King George VI. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - CUPRO NICKLE

Beautiful Lucky Sixpence coin with sixpence coin from 1949. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1611532461,1621896861,1601422277,1611532461,0.99,GBP,96,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'brother', 'sixpence', 'lucky sixpence', 'charm', 'uncle', 'birthday sixpence', '1949']",['metal'],31873366,,1601422277,https://www.etsy.com/listing/865085858/1949-lucky-sixpence-coin-great-britain?utm_source=bulkupload&utm_medium=api&utm_campaign=api,29,2,95307282459,1,1,i_did,FALSE,1940s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
867018916,active,161748751,,"1946 Lucky Silver Sixpence Coin Great Britain - George VI - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Daughter, Son","Contains 50% silver!!

1946 Lucky Sixpence Coin Great Britain - King George VI - Perfect for Birthdays, Anniversary, Craft or Jewelry - Mum, Dad, Grandfather, Grandmother

Authentic Sixpence from the reign of King George VI. This sixpence is from circulation, but will not be damaged or dirty. The coin pictured is an example of the condition of the coin you will get. 

Weight - 2.8g
Diameter - 19mm
Metal - 50% silver!

Beautiful Lucky Sixpence coin with sixpence coin from 1946. The sixpence is widely known in the UK as a &quot;lucky coin&quot;. It was often used as a token given to a bride on her wedding day or in a Christmas pudding. The recipient would have good luck. 

This gift is ideal for a grandparent or parent who will remember our &quot;old money&quot; with fondness or someone who makes crafts and Jewelry.

For me I think things with history, something I can touch and feel.",1611532460,1621896860,1601741563,1611532460,2.99,GBP,98,[],"['birthday', 'crafts', 'year of birth', 'whole sale', 'mum', 'dad', 'sixpence', 'lucky sixpence', 'charm', 'uncle', 'birthday sixpence', '1946', 'grandfather']",['metal'],31873366,,1601741563,https://www.etsy.com/listing/867018916/1946-lucky-silver-sixpence-coin-great?utm_source=bulkupload&utm_medium=api&utm_campaign=api,31,0,95307282459,1,1,i_did,FALSE,1940s,,g,,,,mm,FALSE,,,,FALSE,FALSE,FALSE,,TRUE,en-US,FALSE,68,"['Art & Collectibles', 'Collectibles', 'Coins & Money']",FALSE,TRUE
